user_id,user_value_segment,preferred_category,strategy,recommended_product_id,recommended_seller_id,recommended_category,recommendation_score,product_avg_price,product_avg_review_score,product_high_intent_rate,seller_avg_review_score,seller_late_delivery_rate,user_avg_model_lead_score,user_high_intent_rate,experiment_group,recommendation_date
1db7961ed7fc944add1039fbb6e79d9b,High Value,furniture_decor,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,1.0824,71.35,4.0538,0.9108,4.0944,0.0645,100.0,1.0,treatment_intent,2026-01-01
5dc6b780f9e22a6716b82eee8fe43155,Medium Value,luggage_accessories,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.79,1.0,control,2026-01-01
5dc6b780f9e22a6716b82eee8fe43155,Medium Value,luggage_accessories,category_preference,af51d485dc5255ba2e18b21b550156e6,5dceca129747e92ff8ef7a997dc4f8ca,luggage_accessories,0.3158,263.33,4.4,0.9818,4.0292,0.0525,99.79,1.0,treatment_category,2026-01-01
5dc6b780f9e22a6716b82eee8fe43155,Medium Value,luggage_accessories,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9624,71.35,4.0538,0.9108,4.0944,0.0645,99.79,1.0,treatment_intent,2026-01-01
c723bbadd0111735c280eef81266ec6e,Low Value,watches_gifts,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.92,1.0,control,2026-01-01
c723bbadd0111735c280eef81266ec6e,Low Value,watches_gifts,category_preference,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,watches_gifts,0.6662,116.68,4.2056,0.9257,4.0228,0.1121,99.92,1.0,treatment_category,2026-01-01
c723bbadd0111735c280eef81266ec6e,Low Value,watches_gifts,intent_aware,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,watches_gifts,0.9762,116.68,4.2056,0.9257,4.0228,0.1121,99.92,1.0,treatment_intent,2026-01-01
58e41c352b12a7e96c322dca803dc08f,High Value,bed_bath_table,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,96.775,1.0,control,2026-01-01
58e41c352b12a7e96c322dca803dc08f,High Value,bed_bath_table,category_preference,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,96.775,1.0,treatment_category,2026-01-01
58e41c352b12a7e96c322dca803dc08f,High Value,bed_bath_table,intent_aware,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,1.0809,88.15,3.9444,0.877,3.8415,0.097,96.775,1.0,treatment_intent,2026-01-01
35b58d5a4454d79f4e16dc5e1a22cac3,Medium Value,computers_accessories,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.93,1.0,control,2026-01-01
35b58d5a4454d79f4e16dc5e1a22cac3,Medium Value,computers_accessories,category_preference,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,computers_accessories,0.7795,137.41,4.2892,0.9067,4.2487,0.0492,99.93,1.0,treatment_category,2026-01-01
35b58d5a4454d79f4e16dc5e1a22cac3,Medium Value,computers_accessories,intent_aware,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,computers_accessories,1.0573,137.41,4.2892,0.9067,4.2487,0.0492,99.93,1.0,treatment_intent,2026-01-01
300645872e088bfc3c78b788d84b1085,High Value,office_furniture,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,94.35,1.0,control,2026-01-01
300645872e088bfc3c78b788d84b1085,High Value,office_furniture,category_preference,8ed094bfe076c568f6bb10feada3f75d,7c67e1448b00f6e969d365cea6b010ab,office_furniture,0.2569,184.96,3.4429,0.9143,3.3572,0.0886,94.35,1.0,treatment_category,2026-01-01
300645872e088bfc3c78b788d84b1085,High Value,office_furniture,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9824,71.35,4.0538,0.9108,4.0944,0.0645,94.35,1.0,treatment_intent,2026-01-01
0fa31a0880fa6aced72b677f0c661ccd,High Value,health_beauty,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.91,1.0,control,2026-01-01
0fa31a0880fa6aced72b677f0c661ccd,High Value,health_beauty,category_preference,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,health_beauty,0.6942,327.63,4.2371,0.9026,4.2183,0.131,99.91,1.0,treatment_category,2026-01-01
0fa31a0880fa6aced72b677f0c661ccd,High Value,health_beauty,intent_aware,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,health_beauty,1.0305,327.63,4.2371,0.9026,4.2183,0.131,99.91,1.0,treatment_intent,2026-01-01
98f879df3ede26b1365590161d042125,High Value,bed_bath_table,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.79,1.0,control,2026-01-01
98f879df3ede26b1365590161d042125,High Value,bed_bath_table,category_preference,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.79,1.0,treatment_category,2026-01-01
98f879df3ede26b1365590161d042125,High Value,bed_bath_table,intent_aware,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,1.0809,88.15,3.9444,0.877,3.8415,0.097,99.79,1.0,treatment_intent,2026-01-01
6fa6419bcefd27ea5180b5ae53b2d1e2,High Value,health_beauty,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,100.0,1.0,control,2026-01-01
6fa6419bcefd27ea5180b5ae53b2d1e2,High Value,health_beauty,category_preference,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,health_beauty,0.6942,327.63,4.2371,0.9026,4.2183,0.131,100.0,1.0,treatment_category,2026-01-01
6fa6419bcefd27ea5180b5ae53b2d1e2,High Value,health_beauty,intent_aware,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,health_beauty,1.0305,327.63,4.2371,0.9026,4.2183,0.131,100.0,1.0,treatment_intent,2026-01-01
3965fe86e43471a454750801283b7caf,Low Value,consoles_games,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,100.0,1.0,control,2026-01-01
3965fe86e43471a454750801283b7caf,Low Value,consoles_games,category_preference,6c3effec7c8ddba466d4f03f982c7aa3,37515688008a7a40ac93e3b2e4ab203f,consoles_games,0.2564,24.58,3.9175,0.8454,4.1004,0.0795,100.0,1.0,treatment_category,2026-01-01
3965fe86e43471a454750801283b7caf,Low Value,consoles_games,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9324,71.35,4.0538,0.9108,4.0944,0.0645,100.0,1.0,treatment_intent,2026-01-01
204793d34b6b7253137d15c7d22bcd66,Medium Value,sports_leisure,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,100.0,1.0,control,2026-01-01
204793d34b6b7253137d15c7d22bcd66,Medium Value,sports_leisure,category_preference,e44f675b60b3a3a2453ec36421e06f0f,218d46b86c1881d022bce9c68a7d4b15,sports_leisure,0.2854,106.54,4.1548,0.9167,4.1774,0.0833,100.0,1.0,treatment_category,2026-01-01
204793d34b6b7253137d15c7d22bcd66,Medium Value,sports_leisure,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9624,71.35,4.0538,0.9108,4.0944,0.0645,100.0,1.0,treatment_intent,2026-01-01
86fe9bdfd991105c910bd652862ab2e3,Low Value,housewares,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,100.0,1.0,control,2026-01-01
86fe9bdfd991105c910bd652862ab2e3,Low Value,housewares,category_preference,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,housewares,0.3725,59.39,4.0056,0.9071,4.0205,0.041,100.0,1.0,treatment_category,2026-01-01
86fe9bdfd991105c910bd652862ab2e3,Low Value,housewares,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9324,71.35,4.0538,0.9108,4.0944,0.0645,100.0,1.0,treatment_intent,2026-01-01
f78a31b9a64ab9a8542f7cb27a399296,Medium Value,furniture_decor,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.71,1.0,control,2026-01-01
f78a31b9a64ab9a8542f7cb27a399296,Medium Value,furniture_decor,category_preference,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.8019,71.35,4.0538,0.9108,4.0944,0.0645,99.71,1.0,treatment_category,2026-01-01
f78a31b9a64ab9a8542f7cb27a399296,Medium Value,furniture_decor,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,1.0624,71.35,4.0538,0.9108,4.0944,0.0645,99.71,1.0,treatment_intent,2026-01-01
21aeb1983c7c9bb52846612aec1ba3de,Low Value,flowers,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.96,1.0,control,2026-01-01
21aeb1983c7c9bb52846612aec1ba3de,Low Value,flowers,category_preference,e89607ddfcf953bc7a85adaca52e122a,8bb48dc19fccaa8613b6229bf7f452a2,flowers,0.2015,16.6,5.0,1.0,4.3368,0.0211,99.96,1.0,treatment_category,2026-01-01
21aeb1983c7c9bb52846612aec1ba3de,Low Value,flowers,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9324,71.35,4.0538,0.9108,4.0944,0.0645,99.96,1.0,treatment_intent,2026-01-01
320518c1bd52576db66dd8fcd465ec55,High Value,sports_leisure,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,95.77,1.0,control,2026-01-01
320518c1bd52576db66dd8fcd465ec55,High Value,sports_leisure,category_preference,e44f675b60b3a3a2453ec36421e06f0f,218d46b86c1881d022bce9c68a7d4b15,sports_leisure,0.2854,106.54,4.1548,0.9167,4.1774,0.0833,95.77,1.0,treatment_category,2026-01-01
320518c1bd52576db66dd8fcd465ec55,High Value,sports_leisure,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9824,71.35,4.0538,0.9108,4.0944,0.0645,95.77,1.0,treatment_intent,2026-01-01
c6f8ad34724df04e4f53f5e4ccbfadf2,High Value,cool_stuff,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,98.67,1.0,control,2026-01-01
c6f8ad34724df04e4f53f5e4ccbfadf2,High Value,cool_stuff,category_preference,5f504b3a1c75b73d6151be81eb05bdc9,834f3294fba9f932f56edc879193f925,cool_stuff,0.4553,598.95,4.5556,0.9206,4.5455,0.0606,98.67,1.0,treatment_category,2026-01-01
c6f8ad34724df04e4f53f5e4ccbfadf2,High Value,cool_stuff,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9824,71.35,4.0538,0.9108,4.0944,0.0645,98.67,1.0,treatment_intent,2026-01-01
6522a1d436415b898aef068ba68e81fb,Medium Value,sports_leisure,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.93,1.0,control,2026-01-01
6522a1d436415b898aef068ba68e81fb,Medium Value,sports_leisure,category_preference,e44f675b60b3a3a2453ec36421e06f0f,218d46b86c1881d022bce9c68a7d4b15,sports_leisure,0.2854,106.54,4.1548,0.9167,4.1774,0.0833,99.93,1.0,treatment_category,2026-01-01
6522a1d436415b898aef068ba68e81fb,Medium Value,sports_leisure,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9624,71.35,4.0538,0.9108,4.0944,0.0645,99.93,1.0,treatment_intent,2026-01-01
148ebfb52d4a5061154ba922b0a0e935,Low Value,sports_leisure,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.98,1.0,control,2026-01-01
148ebfb52d4a5061154ba922b0a0e935,Low Value,sports_leisure,category_preference,e44f675b60b3a3a2453ec36421e06f0f,218d46b86c1881d022bce9c68a7d4b15,sports_leisure,0.2854,106.54,4.1548,0.9167,4.1774,0.0833,99.98,1.0,treatment_category,2026-01-01
148ebfb52d4a5061154ba922b0a0e935,Low Value,sports_leisure,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9324,71.35,4.0538,0.9108,4.0944,0.0645,99.98,1.0,treatment_intent,2026-01-01
7eb4725d089262beaf75f9a296140a55,High Value,unknown,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,100.0,1.0,control,2026-01-01
7eb4725d089262beaf75f9a296140a55,High Value,unknown,category_preference,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,unknown,0.4813,122.99,4.2211,0.8985,4.0932,0.0712,100.0,1.0,treatment_category,2026-01-01
7eb4725d089262beaf75f9a296140a55,High Value,unknown,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9824,71.35,4.0538,0.9108,4.0944,0.0645,100.0,1.0,treatment_intent,2026-01-01
1fa46490ffc2bdf1c5eb066cec1fcd2a,High Value,telephony,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.49,1.0,control,2026-01-01
1fa46490ffc2bdf1c5eb066cec1fcd2a,High Value,telephony,category_preference,431d674f9a4fbd0957ecf6ba3fcb6899,53243585a1d6dc2643021fd1853d8905,telephony,0.2946,279.59,4.3208,0.9811,4.1325,0.03,99.49,1.0,treatment_category,2026-01-01
1fa46490ffc2bdf1c5eb066cec1fcd2a,High Value,telephony,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9824,71.35,4.0538,0.9108,4.0944,0.0645,99.49,1.0,treatment_intent,2026-01-01
e6910b174dafc1b647cbb5a812a5188b,Low Value,health_beauty,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.7,1.0,control,2026-01-01
e6910b174dafc1b647cbb5a812a5188b,Low Value,health_beauty,category_preference,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,health_beauty,0.6942,327.63,4.2371,0.9026,4.2183,0.131,99.7,1.0,treatment_category,2026-01-01
e6910b174dafc1b647cbb5a812a5188b,Low Value,health_beauty,intent_aware,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,health_beauty,0.9805,327.63,4.2371,0.9026,4.2183,0.131,99.7,1.0,treatment_intent,2026-01-01
c06a73a09a574512394fdd78ba568c18,Low Value,stationery,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.81,1.0,control,2026-01-01
c06a73a09a574512394fdd78ba568c18,Low Value,stationery,category_preference,5411e9269501a870cabf632f05655131,3d871de0142ce09b7081e2b9d1733cb1,stationery,0.3014,118.74,4.5,0.9351,4.1592,0.0548,99.81,1.0,treatment_category,2026-01-01
c06a73a09a574512394fdd78ba568c18,Low Value,stationery,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9324,71.35,4.0538,0.9108,4.0944,0.0645,99.81,1.0,treatment_intent,2026-01-01
fd4fa2fbee6828e5b1f3b5325a53b7de,Low Value,industry_commerce_and_business,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.81,1.0,control,2026-01-01
fd4fa2fbee6828e5b1f3b5325a53b7de,Low Value,industry_commerce_and_business,category_preference,d04bbac48960ecb7ea311b00ca6e1cb7,0dd184061fb0eaa7ca37932c68ab91c5,industry_commerce_and_business,0.23,104.71,4.2927,0.9024,3.9585,0.0881,99.81,1.0,treatment_category,2026-01-01
fd4fa2fbee6828e5b1f3b5325a53b7de,Low Value,industry_commerce_and_business,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9324,71.35,4.0538,0.9108,4.0944,0.0645,99.81,1.0,treatment_intent,2026-01-01
c952cbfa0a88ad6e4f1c2a5eee5e3cbc,High Value,toys,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.76,1.0,control,2026-01-01
c952cbfa0a88ad6e4f1c2a5eee5e3cbc,High Value,toys,category_preference,880be32f4db1d9f6e2bec38fb6ac23ab,fa40cc5b934574b62717c68f3d678b6d,toys,0.2893,43.97,4.3636,0.9192,4.4481,0.0504,99.76,1.0,treatment_category,2026-01-01
c952cbfa0a88ad6e4f1c2a5eee5e3cbc,High Value,toys,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9824,71.35,4.0538,0.9108,4.0944,0.0645,99.76,1.0,treatment_intent,2026-01-01
1ea121b29441e4495f89f55c9b40f8fa,High Value,computers_accessories,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,2.1,0.0,control,2026-01-01
1ea121b29441e4495f89f55c9b40f8fa,High Value,computers_accessories,category_preference,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,computers_accessories,0.7795,137.41,4.2892,0.9067,4.2487,0.0492,2.1,0.0,treatment_category,2026-01-01
1ea121b29441e4495f89f55c9b40f8fa,High Value,computers_accessories,intent_aware,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,computers_accessories,1.0773,137.41,4.2892,0.9067,4.2487,0.0492,2.1,0.0,treatment_intent,2026-01-01
6dbf40025c492536db00c2ffff44ffff,Medium Value,bed_bath_table,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.93,1.0,control,2026-01-01
6dbf40025c492536db00c2ffff44ffff,Medium Value,bed_bath_table,category_preference,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.93,1.0,treatment_category,2026-01-01
6dbf40025c492536db00c2ffff44ffff,Medium Value,bed_bath_table,intent_aware,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,1.0609,88.15,3.9444,0.877,3.8415,0.097,99.93,1.0,treatment_intent,2026-01-01
394d221f2bc5ba8e3ce837f94bbf7e7e,High Value,electronics,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.75,1.0,control,2026-01-01
394d221f2bc5ba8e3ce837f94bbf7e7e,High Value,electronics,category_preference,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,electronics,0.2683,13.65,4.0476,0.8396,4.0259,0.0866,99.75,1.0,treatment_category,2026-01-01
394d221f2bc5ba8e3ce837f94bbf7e7e,High Value,electronics,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9824,71.35,4.0538,0.9108,4.0944,0.0645,99.75,1.0,treatment_intent,2026-01-01
d1657a37157397f4afecd6f9dcbe20bb,Medium Value,baby,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.82,1.0,control,2026-01-01
d1657a37157397f4afecd6f9dcbe20bb,Medium Value,baby,category_preference,25c38557cf793876c5abdd5931f922db,5dceca129747e92ff8ef7a997dc4f8ca,baby,0.3322,1023.88,2.7368,0.6316,4.0292,0.0525,99.82,1.0,treatment_category,2026-01-01
d1657a37157397f4afecd6f9dcbe20bb,Medium Value,baby,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9624,71.35,4.0538,0.9108,4.0944,0.0645,99.82,1.0,treatment_intent,2026-01-01
65aba17aa81bcc90fa90f860e958aa30,Medium Value,health_beauty,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.89,1.0,control,2026-01-01
65aba17aa81bcc90fa90f860e958aa30,Medium Value,health_beauty,category_preference,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,health_beauty,0.6942,327.63,4.2371,0.9026,4.2183,0.131,99.89,1.0,treatment_category,2026-01-01
65aba17aa81bcc90fa90f860e958aa30,Medium Value,health_beauty,intent_aware,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,health_beauty,1.0105,327.63,4.2371,0.9026,4.2183,0.131,99.89,1.0,treatment_intent,2026-01-01
9e1f719fe5b17b9c51905fee6d6385c1,High Value,housewares,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,95.61,1.0,control,2026-01-01
9e1f719fe5b17b9c51905fee6d6385c1,High Value,housewares,category_preference,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,housewares,0.3725,59.39,4.0056,0.9071,4.0205,0.041,95.61,1.0,treatment_category,2026-01-01
9e1f719fe5b17b9c51905fee6d6385c1,High Value,housewares,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9824,71.35,4.0538,0.9108,4.0944,0.0645,95.61,1.0,treatment_intent,2026-01-01
2e5dcf79b225e8d1673671db21933168,High Value,home_appliances_2,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,100.0,1.0,control,2026-01-01
2e5dcf79b225e8d1673671db21933168,High Value,home_appliances_2,category_preference,87feb07adc221a4c6cdf051ea1afd0ff,e882b2a25a10b9c057cc49695f222c19,home_appliances_2,0.2765,2110.0,4.8571,1.0,4.5862,0.0,100.0,1.0,treatment_category,2026-01-01
2e5dcf79b225e8d1673671db21933168,High Value,home_appliances_2,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.9824,71.35,4.0538,0.9108,4.0944,0.0645,100.0,1.0,treatment_intent,2026-01-01
ac135bf33c2d9bd59228586c5e993033,High Value,watches_gifts,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,100.0,1.0,control,2026-01-01
ac135bf33c2d9bd59228586c5e993033,High Value,watches_gifts,category_preference,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,watches_gifts,0.6662,116.68,4.2056,0.9257,4.0228,0.1121,100.0,1.0,treatment_category,2026-01-01
ac135bf33c2d9bd59228586c5e993033,High Value,watches_gifts,intent_aware,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,watches_gifts,1.0262,116.68,4.2056,0.9257,4.0228,0.1121,100.0,1.0,treatment_intent,2026-01-01
7fde21d6df63db6bdf76044b11ea1a79,Medium Value,furniture_decor,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.93,1.0,control,2026-01-01
7fde21d6df63db6bdf76044b11ea1a79,Medium Value,furniture_decor,category_preference,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,0.8019,71.35,4.0538,0.9108,4.0944,0.0645,99.93,1.0,treatment_category,2026-01-01
7fde21d6df63db6bdf76044b11ea1a79,Medium Value,furniture_decor,intent_aware,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,furniture_decor,1.0624,71.35,4.0538,0.9108,4.0944,0.0645,99.93,1.0,treatment_intent,2026-01-01
6b2a8f2ca8088da746973242c764eee4,High Value,computers_accessories,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,0.74,0.0,control,2026-01-01
6b2a8f2ca8088da746973242c764eee4,High Value,computers_accessories,category_preference,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,computers_accessories,0.7795,137.41,4.2892,0.9067,4.2487,0.0492,0.74,0.0,treatment_category,2026-01-01
6b2a8f2ca8088da746973242c764eee4,High Value,computers_accessories,intent_aware,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,computers_accessories,1.0773,137.41,4.2892,0.9067,4.2487,0.0492,0.74,0.0,treatment_intent,2026-01-01
46ffe7cab19e3bc89e61c151a4ba4a1d,Medium Value,toys,popularity_based,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,bed_bath_table,0.8569,88.15,3.9444,0.877,3.8415,0.097,99.87,1.0,control,2026-01-01
